customer_id,age,gender,state,tenure_months,current_plan,contract_type,payment_method,data_usage_gb,minutes_used,sms_count,login_frequency,app_usage_score,support_calls_3mo,monthly_charges,late_payments_12mo,payment_issues,received_offer,upgraded
CUST_03823,41,F,GA,23,Basic,Month-to-Month,Mailed Check,27.96955989568476,608,103,1,37.112181287687875,1,29.886146123739625,1,0,1,1
CUST_03824,44,F,MI,29,Basic,Month-to-Month,Credit Card,16.451423954746254,529,106,6,15.15411259411403,2,27.71583823447552,2,0,0,0
CUST_03825,31,M,OH,10,Basic,One Year,Electronic Check,16.544559709947492,173,115,2,16.145768945992447,0,43.16454118338653,0,0,1,1
CUST_03826,59,F,NY,9,Basic,One Year,Electronic Check,18.222524975371577,64,101,14,6.883180277542716,2,37.92788850997542,0,0,1,1
CUST_03827,24,F,IL,7,Basic,Month-to-Month,Bank Transfer,9.458784425365259,232,78,6,9.820933898911491,1,32.2185904248859,2,0,0,0
CUST_03828,49,F,NC,19,Basic,Two Year,Bank Transfer,11.673690978722211,14,110,6,18.79153005015283,5,29.014355834080057,1,1,0,0
CUST_03829,59,M,NC,10,Basic,One Year,Credit Card,23.546744953829766,468,97,8,55.560716748949154,2,42.03440080858521,0,0,1,1
CUST_03830,49,M,TX,18,Basic,Month-to-Month,Credit Card,14.094348830090022,358,93,9,25.628651432157767,0,26.544002654171706,0,0,0,0
CUST_03831,38,F,TX,12,Basic,One Year,Bank Transfer,19.960812378099607,373,115,3,36.04242580583686,3,32.106425289368346,0,1,0,0
CUST_03832,34,M,NY,43,Basic,Month-to-Month,Electronic Check,6.827951188030315,552,102,15,17.613715280001564,0,38.994888273195826,2,0,0,0
CUST_03833,57,F,OH,1,Basic,Month-to-Month,Bank Transfer,8.30440381765752,624,101,11,25.720590136665074,2,39.48748120222569,1,0,1,1
CUST_03834,20,F,PA,20,Basic,Two Year,Credit Card,12.681597397987478,497,91,1,20.193270532175625,1,26.930248724390797,0,0,1,1
CUST_03835,27,M,IL,20,Basic,Two Year,Credit Card,31.006849842717784,405,115,4,52.8411689553434,1,20.0,0,0,1,1
CUST_03836,36,M,OH,11,Basic,Month-to-Month,Bank Transfer,21.807193216875937,309,93,5,31.66669764604098,2,43.25950121561782,1,0,1,0
CUST_03837,60,F,FL,13,Basic,Two Year,Bank Transfer,10.6126956971309,379,100,10,47.91696913881175,1,32.08169870697965,0,0,1,1
CUST_03838,47,F,IL,38,Basic,Month-to-Month,Credit Card,18.531252936902256,491,101,0,15.405225065325398,4,38.57547338710043,1,0,0,0
CUST_03839,27,F,NC,7,Basic,Month-to-Month,Bank Transfer,9.23817882186725,635,116,8,33.99928309644678,1,26.546899978274798,1,0,0,0
CUST_03840,37,M,NC,49,Basic,Month-to-Month,Electronic Check,16.209820838133282,172,116,3,33.04130349276286,1,25.349065971782743,1,1,0,0
CUST_03841,32,M,FL,54,Basic,Month-to-Month,Credit Card,26.287806063020337,224,104,7,46.708711329635,0,39.83541016484645,1,0,1,1
CUST_03842,31,F,PA,25,Basic,Month-to-Month,Credit Card,18.165826595490888,448,120,4,31.429779710384707,2,32.54956082446208,0,0,1,1
CUST_03843,56,F,NY,35,Basic,Two Year,Credit Card,6.807294887633781,27,105,2,5.303416365813604,2,37.17803644250339,1,0,0,0
CUST_03844,21,M,TX,22,Basic,Month-to-Month,Mailed Check,14.533442575605468,507,114,3,32.598420239390606,1,44.362674177197775,1,0,1,1
CUST_03845,66,F,NC,17,Basic,Month-to-Month,Bank Transfer,7.561306918173046,661,115,4,19.647205222819643,1,28.79027083403338,0,0,0,0
CUST_03846,54,M,PA,81,Basic,One Year,Bank Transfer,16.265719503675335,921,124,7,42.20032223083503,0,36.93264469686996,0,0,0,0
CUST_03847,58,M,GA,7,Basic,Month-to-Month,Electronic Check,4.271115327306418,466,100,6,34.41895245994962,0,42.634516043616095,1,0,0,1
CUST_03848,35,F,IL,4,Basic,One Year,Credit Card,20.41772834131902,621,95,9,51.30782625278317,1,22.671501508636574,0,0,0,1
CUST_03849,39,F,NY,8,Basic,Month-to-Month,Credit Card,10.388894697509883,454,95,11,32.09612270871621,1,32.55450924007629,0,0,0,0
CUST_03850,20,M,OH,22,Basic,Month-to-Month,Bank Transfer,21.880652461340695,773,83,3,48.08584846902158,1,41.22851718060714,1,0,1,1
CUST_03851,34,F,PA,4,Basic,One Year,Bank Transfer,8.960603478113418,365,112,1,44.58747810061346,2,32.19644038396962,0,0,0,0
CUST_03852,49,M,NY,57,Basic,Month-to-Month,Credit Card,4.889506858206251,515,92,15,12.823624095758102,0,43.64221568230005,1,0,0,0
CUST_03853,61,M,PA,12,Basic,Month-to-Month,Credit Card,23.24777895168765,570,107,4,6.742038628536279,2,39.31363164541191,1,0,0,1
CUST_03854,25,M,GA,45,Basic,Month-to-Month,Bank Transfer,16.732050621671142,527,97,2,36.50628131783543,2,26.7901399965982,2,0,0,0
CUST_03855,36,F,CA,6,Basic,Month-to-Month,Electronic Check,14.382205482656929,295,105,4,20.543198328665966,1,43.70782019111833,0,0,0,0
CUST_03856,39,F,FL,9,Basic,One Year,Credit Card,21.392385694269098,175,109,8,6.283681584973149,1,38.48786450453911,0,0,0,0
CUST_03857,21,F,CA,1,Basic,Month-to-Month,Bank Transfer,18.573256096671187,654,100,5,29.909914339259018,1,36.503191225947404,1,0,1,1
CUST_03858,50,M,NY,7,Basic,One Year,Mailed Check,17.370996495947637,500,95,1,24.9994075300913,1,45.94892002429306,1,0,0,0
CUST_03859,31,M,CA,16,Basic,One Year,Credit Card,14.989718208393562,465,106,7,36.01717630073864,0,30.255893085199837,0,0,0,0
CUST_03860,39,M,PA,70,Basic,Month-to-Month,Bank Transfer,25.74118056646187,628,102,1,33.594047146241415,1,31.412716815780353,0,0,1,1
CUST_03861,35,M,PA,11,Basic,Two Year,Bank Transfer,13.159708483289343,619,106,5,8.249592725860074,2,38.651847433227395,0,0,0,0
CUST_03862,30,F,CA,24,Basic,Two Year,Credit Card,3.3887068152917,521,85,4,11.468650609581132,0,32.383783157444746,1,0,1,1
CUST_03863,41,F,FL,13,Basic,One Year,Electronic Check,16.89841397157242,577,106,12,19.733230520541348,2,31.697394123552982,0,0,1,0
CUST_03864,38,F,FL,1,Basic,Month-to-Month,Electronic Check,1.897175773579991,344,105,8,9.518297451759402,3,30.79227288219885,0,0,0,1
CUST_03865,36,M,GA,16,Basic,Month-to-Month,Electronic Check,32.596855518942746,556,106,1,21.192755305503304,1,36.92106128453179,1,0,1,1
CUST_03866,31,M,PA,1,Basic,Month-to-Month,Credit Card,14.205387409506152,136,98,13,2.6307567755707213,1,30.346866296169985,1,0,0,0
CUST_03867,46,F,NY,51,Basic,Month-to-Month,Electronic Check,27.46812752179661,453,87,7,25.203544832774345,5,36.14576488111645,3,0,1,0
CUST_03868,66,M,IL,33,Basic,Month-to-Month,Bank Transfer,16.945176760169126,599,97,1,23.817047967133746,3,31.323855530294455,0,0,1,1
CUST_03869,44,F,FL,11,Basic,One Year,Credit Card,14.457354927174821,306,123,6,7.023482960658217,1,23.713746463886253,0,0,1,1
CUST_03870,56,M,MI,24,Basic,Month-to-Month,Credit Card,15.33214646373262,478,101,2,42.42075371988924,0,44.99919345154433,0,0,0,0
CUST_03871,21,M,FL,2,Basic,Two Year,Mailed Check,4.899998074090321,510,110,6,49.33447104669824,0,29.282911775018444,1,0,1,1
CUST_03872,44,M,GA,29,Basic,Month-to-Month,Bank Transfer,16.09282758116009,271,108,3,12.738429126782599,0,32.65946265641851,0,0,0,0
CUST_03873,25,M,IL,41,Basic,One Year,Electronic Check,7.568534501252215,675,108,10,0.9906081922585596,2,32.37616357067479,0,0,0,1
CUST_03874,19,M,TX,41,Basic,Two Year,Credit Card,8.89893855318918,514,104,7,13.813632320979305,1,34.27083070314707,0,1,0,0
CUST_03875,30,F,MI,8,Basic,Month-to-Month,Electronic Check,13.468573329178259,114,107,10,17.145681229467556,0,37.76248059983114,0,0,0,0
CUST_03876,59,F,FL,7,Basic,Two Year,Credit Card,24.777118053359224,468,104,13,36.3139772548379,0,34.60387172603644,1,0,1,0
CUST_03877,56,F,CA,17,Basic,Month-to-Month,Credit Card,12.099346430611448,740,105,10,36.356753398634694,5,32.62831738498605,0,0,1,0
CUST_03878,45,M,PA,82,Basic,Two Year,Mailed Check,6.161366078512391,449,89,15,37.98049517663271,2,23.335411819766627,0,0,1,1
CUST_03879,19,F,MI,60,Basic,Two Year,Credit Card,14.705180381320165,319,101,2,13.682622956089057,0,31.79316636974485,0,0,1,0
CUST_03880,39,F,FL,10,Basic,Month-to-Month,Bank Transfer,13.634880085820395,341,103,3,27.254520395485315,1,31.88278201075339,1,0,0,1
CUST_03881,46,M,PA,36,Basic,Two Year,Electronic Check,18.872010944760728,417,90,4,51.04243362022771,3,42.89490004541897,1,0,1,1
CUST_03882,44,M,NY,61,Basic,Month-to-Month,Electronic Check,28.31929557900077,207,102,15,27.22778852524506,2,24.54398765690206,0,0,1,1
CUST_03883,18,F,IL,7,Basic,Month-to-Month,Bank Transfer,11.073465141101755,730,99,2,67.66021790566387,1,39.16385495650453,0,0,0,1
CUST_03884,28,F,NC,42,Basic,Month-to-Month,Bank Transfer,8.05438684793036,634,98,3,35.75179356618475,0,30.20484532184287,0,0,0,1
CUST_03885,41,F,GA,7,Basic,Month-to-Month,Bank Transfer,19.776047582187964,665,102,3,35.390623984421204,1,36.41940267507959,0,0,0,0
CUST_03886,50,F,TX,10,Basic,One Year,Credit Card,8.866265919266356,149,103,3,14.61818541275513,0,50.06432751572852,1,0,0,0
CUST_03887,18,F,CA,5,Basic,Month-to-Month,Credit Card,15.762356995306618,475,104,17,38.10145737201017,1,45.95328867937988,1,0,0,1
CUST_03888,39,M,MI,16,Basic,One Year,Credit Card,15.679439704794254,665,111,3,12.217889234794765,2,37.60252741267427,1,0,0,0
CUST_03889,44,F,TX,44,Basic,Month-to-Month,Credit Card,9.452930209111749,260,97,14,38.718434424715944,2,30.84130832845471,0,0,0,0
CUST_03890,54,F,GA,18,Basic,Two Year,Credit Card,24.516615814260444,435,91,3,28.122266156828964,3,25.232993553453376,0,0,1,0
CUST_03891,52,F,TX,3,Basic,Month-to-Month,Credit Card,18.68495543226189,230,108,0,49.22720444953575,0,32.826681636028084,0,0,0,1
CUST_03892,50,F,IL,6,Basic,Month-to-Month,Credit Card,14.914728183454253,616,94,4,2.025061806216024,2,47.169277342766364,1,0,1,1
CUST_03893,30,F,NY,19,Basic,One Year,Credit Card,7.636944468826659,407,93,7,39.56090219965091,1,42.38482510408384,1,0,0,1
CUST_03894,18,F,CA,21,Basic,Two Year,Bank Transfer,3.320881821490543,431,104,5,9.87881826917528,2,35.22889035625293,0,0,1,1
CUST_03895,36,M,MI,20,Basic,One Year,Credit Card,33.02717606049544,224,85,6,17.658778133710975,1,37.533170751355634,1,0,1,1
CUST_03896,57,M,IL,1,Basic,Month-to-Month,Electronic Check,7.589699917513579,759,92,3,15.411086813570277,2,29.801241171017644,0,0,1,1
CUST_03897,62,M,IL,33,Basic,Month-to-Month,Electronic Check,7.534434937857412,460,85,3,31.97190577659585,1,37.80299106301238,0,0,0,1
CUST_03898,52,F,PA,57,Basic,Month-to-Month,Credit Card,10.343290599038609,608,95,5,27.082992642832465,1,33.331355581246974,2,0,1,0
CUST_03899,48,F,NY,17,Basic,One Year,Credit Card,10.057657485049933,526,94,5,10.286621887476736,1,33.71891983787717,0,0,0,1
CUST_03900,47,M,NC,30,Basic,Month-to-Month,Electronic Check,14.096291260946911,268,111,17,15.920896045077749,2,34.707530246350274,0,0,1,0
CUST_03901,33,F,NY,58,Basic,Month-to-Month,Mailed Check,7.266238129775538,121,101,14,11.673615099294562,0,26.638841047256392,0,0,1,1
CUST_03902,40,F,NY,24,Basic,One Year,Credit Card,2.923975398543609,411,93,4,13.52056573929559,2,38.60951251796184,1,1,1,0
CUST_03903,67,F,IL,26,Basic,One Year,Credit Card,34.94426253928414,671,120,7,15.754194828736031,0,33.05275488912791,0,0,0,0
CUST_03904,27,M,NC,30,Basic,One Year,Credit Card,9.172849774500445,56,110,2,27.814252602227896,1,37.33284575086929,0,0,1,0
CUST_03905,66,M,FL,7,Basic,Month-to-Month,Bank Transfer,14.740542044140117,839,111,7,13.069295564098669,1,40.634836017199966,0,0,1,0
CUST_03906,37,M,PA,20,Basic,One Year,Mailed Check,40.4322917773678,616,106,18,17.319735895574105,3,25.054093107770775,0,0,1,1
CUST_03907,61,F,NY,44,Basic,Month-to-Month,Electronic Check,4.341609189391052,488,125,9,67.57937833735788,1,26.16955042849462,1,0,0,1
CUST_03908,20,M,FL,8,Basic,Month-to-Month,Bank Transfer,27.587023897166393,426,99,5,47.19084552080749,1,33.559116747276676,0,0,1,1
CUST_03909,50,M,NC,54,Basic,One Year,Electronic Check,12.660311620951749,621,99,5,15.395458271356366,2,48.330659071995754,0,0,0,0
CUST_03910,30,M,NY,23,Basic,One Year,Credit Card,10.428070509687242,205,100,3,7.352757544062949,0,32.32535503110673,0,0,1,1
CUST_03911,20,F,CA,13,Basic,One Year,Bank Transfer,23.119073811548976,538,75,10,36.340712682876344,3,30.43128500151075,1,0,1,1
CUST_03912,45,M,FL,23,Basic,Month-to-Month,Credit Card,22.701370575661358,511,111,4,22.991694017109538,3,22.334032598860247,1,0,0,0
CUST_03913,57,M,FL,12,Basic,Two Year,Credit Card,26.180249173814243,809,109,4,26.689860955701526,1,30.40293430345951,0,0,1,0
CUST_03914,29,F,CA,43,Basic,Month-to-Month,Credit Card,11.029211594325677,376,95,1,19.371712095426414,4,45.01220399314053,0,0,0,1
CUST_03915,19,M,FL,15,Basic,Two Year,Bank Transfer,24.433491129533653,458,79,0,33.209196681514506,4,40.195803285893376,0,0,1,1
CUST_03916,40,F,TX,55,Basic,Month-to-Month,Electronic Check,27.133030713754373,436,93,1,24.11118860875869,1,31.656509105648666,0,1,1,1
CUST_03917,40,F,NY,17,Basic,Month-to-Month,Bank Transfer,7.958859546366499,346,94,4,34.44413743071536,1,49.62298557584586,0,0,1,1
CUST_03918,50,M,MI,25,Basic,Month-to-Month,Credit Card,15.994683224195835,745,87,2,15.36086282590292,1,41.45410886122115,0,0,0,0
CUST_03919,56,M,FL,120,Basic,Month-to-Month,Credit Card,22.956953807110306,255,98,4,16.181058459264186,2,24.003695730576325,0,0,1,1
CUST_03920,41,M,GA,3,Basic,Month-to-Month,Credit Card,7.764749061228389,146,100,3,25.87861457750394,2,31.87812212865253,1,0,0,0
CUST_03921,69,F,OH,32,Basic,Two Year,Credit Card,20.67254974069283,498,111,0,52.86637746030062,2,30.729851082007162,1,0,0,1
CUST_03922,45,M,NC,3,Basic,Month-to-Month,Bank Transfer,12.220508633490274,305,110,11,12.938546471550394,2,30.68051948344963,0,0,0,0
CUST_03923,36,M,GA,43,Basic,One Year,Credit Card,15.930745646845148,500,82,1,24.608904885964495,2,41.34418236303177,1,0,0,1
CUST_03924,18,M,CA,21,Basic,Two Year,Electronic Check,16.897020894248907,576,110,7,36.76740589535321,0,22.960494383175217,1,0,0,1
CUST_03925,38,F,NY,66,Basic,One Year,Electronic Check,10.413836431288486,479,84,9,48.6692777566746,0,30.828124081954222,0,0,1,1
CUST_03926,36,F,NY,48,Basic,Month-to-Month,Credit Card,14.819218870953678,454,112,14,32.30481769647973,1,37.07585017974821,0,0,1,1
CUST_03927,56,F,GA,1,Basic,Two Year,Bank Transfer,6.98549833935743,37,101,4,13.959960698724954,0,29.814793268689566,1,0,0,0
CUST_03928,48,M,FL,3,Basic,Month-to-Month,Credit Card,15.974171903122954,561,95,7,45.036660129842154,4,25.79477941075745,0,0,0,0
CUST_03929,24,M,NC,22,Basic,One Year,Bank Transfer,24.715865602795045,489,94,10,21.06750600864158,1,22.1564499480776,1,0,1,1
CUST_03930,44,F,NY,17,Basic,One Year,Electronic Check,15.91959706943323,824,114,4,18.112425590220347,0,42.20445308760283,0,1,0,0
CUST_03931,52,M,FL,4,Basic,Month-to-Month,Bank Transfer,7.671550676109323,677,99,4,14.347543851138456,3,28.664936684768637,1,0,0,0
CUST_03932,64,M,CA,3,Basic,One Year,Credit Card,10.879195271598022,153,86,7,49.11860916514646,0,34.031444739554175,3,0,1,0
CUST_03933,55,F,TX,19,Basic,Month-to-Month,Electronic Check,16.998713618967955,662,86,0,83.59930505869809,1,37.488099024852836,3,0,0,1
CUST_03934,53,F,PA,1,Basic,Month-to-Month,Bank Transfer,32.812681686714,190,100,4,35.56831337827864,0,38.879007826187525,0,0,0,1
CUST_03935,42,F,NC,49,Basic,Month-to-Month,Bank Transfer,6.453283244512712,616,102,2,24.50817537864082,0,32.89384877985939,0,1,1,1
CUST_03936,47,M,CA,39,Basic,Two Year,Bank Transfer,18.58157536614514,740,84,11,9.25784974501534,1,31.33622624767494,1,0,1,1
CUST_03937,60,M,IL,36,Basic,Two Year,Credit Card,14.378584852531857,823,90,1,58.311408529886045,2,31.023545863289552,0,0,0,0
CUST_03938,22,M,NY,1,Basic,Month-to-Month,Bank Transfer,12.346841183552897,370,103,1,30.57122954831784,1,31.237480665812726,1,0,1,1
CUST_03939,36,F,OH,1,Basic,Month-to-Month,Bank Transfer,12.790883184380753,591,105,5,56.80923778963562,2,28.90004832346816,1,0,0,1
CUST_03940,30,F,FL,19,Basic,Month-to-Month,Mailed Check,4.957436798263495,651,98,1,32.10393525042599,1,38.11291700626621,0,0,0,0
CUST_03941,47,M,IL,120,Basic,One Year,Credit Card,13.737540280207078,544,107,0,18.837862587787576,1,33.16198176738245,0,0,0,1
CUST_03942,60,F,GA,10,Basic,Two Year,Credit Card,25.870251804043583,115,105,7,8.648916733030633,1,43.094366624933826,1,0,1,0
CUST_03943,33,F,NY,10,Basic,Two Year,Mailed Check,10.529998565545267,480,96,3,55.046659908651876,2,42.78738026654589,0,0,0,0
CUST_03944,18,M,TX,3,Basic,One Year,Credit Card,36.78111571093859,563,81,5,35.55093731118671,1,40.40725408370629,0,0,1,1
CUST_03945,35,F,IL,26,Basic,One Year,Electronic Check,3.180906796317627,449,88,5,39.02498522324828,3,45.65142329809867,0,0,1,1
CUST_03946,55,M,MI,24,Basic,Month-to-Month,Credit Card,7.664207728548307,278,90,4,14.827737032639085,1,34.06007142988298,0,0,1,0
CUST_03947,50,F,FL,2,Basic,Month-to-Month,Credit Card,33.1155649572417,409,118,1,16.695057386593376,1,35.87553403439133,0,0,0,0
CUST_03948,48,M,IL,15,Basic,One Year,Credit Card,11.82062764108503,630,113,4,31.333207965180176,1,31.559309838982394,0,0,0,0
CUST_03949,37,F,TX,26,Basic,One Year,Electronic Check,31.865995326129738,528,94,9,17.375965968613404,3,27.16460266820212,0,1,0,1
CUST_03950,22,M,NC,16,Basic,Two Year,Credit Card,15.546998274083567,543,96,7,17.717586844178154,2,47.481262553512565,0,0,0,1
CUST_03951,49,F,GA,26,Basic,Month-to-Month,Credit Card,19.79624811348413,400,106,2,20.634035750849183,0,29.28836992553769,0,0,1,0
CUST_03952,29,F,PA,40,Basic,Month-to-Month,Credit Card,12.805981197704348,535,99,7,69.9388934977195,0,39.240257052912874,0,0,1,0
CUST_03953,74,F,CA,27,Basic,Month-to-Month,Credit Card,17.95027795451205,28,100,25,11.956813566573326,2,29.78011750620181,3,0,1,1
CUST_03954,50,F,FL,22,Basic,Two Year,Bank Transfer,20.803442565541836,441,94,5,26.527307022546946,3,51.4205048199498,1,0,1,1
CUST_03955,33,F,OH,46,Basic,One Year,Credit Card,26.856173663974978,373,91,2,32.39413801596557,1,38.402551589794314,0,0,0,1
CUST_03956,32,M,MI,55,Basic,Month-to-Month,Credit Card,19.926557892281664,455,102,8,42.250328593806024,1,28.02788369912672,0,0,0,0
CUST_03957,40,M,IL,11,Basic,Two Year,Credit Card,17.448885960787315,215,105,1,31.694408600411712,0,35.26286447174977,0,1,0,0
CUST_03958,38,M,FL,4,Basic,Month-to-Month,Electronic Check,31.88243058454799,524,87,3,28.716875789444025,1,35.79008515321137,0,0,1,1
CUST_03959,58,F,NC,40,Basic,Month-to-Month,Credit Card,6.60726222550052,834,106,0,36.512279453769615,1,51.33706483242554,0,0,1,0
CUST_03960,44,M,GA,5,Basic,Month-to-Month,Bank Transfer,3.4345094727348657,466,99,16,30.629127386482423,3,38.48874268052563,1,0,1,1
CUST_03961,31,F,TX,63,Basic,One Year,Credit Card,7.550628269699233,459,101,4,21.715573696108176,3,20.0,0,0,1,1
CUST_03962,70,F,PA,1,Basic,One Year,Credit Card,28.96052735259154,951,114,3,27.941324430581265,2,25.940052257370837,0,0,1,0
CUST_03963,42,M,FL,61,Basic,One Year,Electronic Check,9.077566702943695,260,103,2,9.23927722711297,1,26.790047857654393,0,0,0,0
CUST_03964,53,M,OH,21,Basic,One Year,Mailed Check,2.1792183082806154,548,102,12,38.41064763739501,0,41.59416945872691,0,0,1,1
CUST_03965,32,F,CA,35,Basic,Month-to-Month,Credit Card,9.315538933041456,766,101,2,60.81202909622074,2,22.949378803959426,1,0,1,0
CUST_03966,47,F,CA,12,Basic,Month-to-Month,Bank Transfer,18.55053325031726,371,102,23,12.17305891199369,1,44.81020420540676,0,0,0,0
CUST_03967,46,M,PA,115,Basic,Two Year,Bank Transfer,16.221038424185984,620,76,5,13.680587504075367,2,47.052994636243724,1,0,0,0
CUST_03968,18,M,MI,6,Basic,One Year,Electronic Check,4.440419468236502,483,87,9,39.39028049506367,0,37.314530002891544,0,0,0,0
CUST_03969,72,F,OH,7,Basic,Month-to-Month,Electronic Check,13.882746079432264,235,105,17,9.742494038128099,2,39.632553258929235,1,0,0,1
CUST_03970,61,F,NC,1,Basic,Month-to-Month,Bank Transfer,19.871113832819816,417,127,8,10.570986832404138,1,33.61186481531037,2,0,1,0
CUST_03971,36,M,OH,67,Basic,Month-to-Month,Mailed Check,10.789556063035466,443,82,1,29.65051160965764,1,42.20395928270787,1,0,1,0
CUST_03972,25,F,NC,14,Basic,Month-to-Month,Mailed Check,6.1516097167892925,322,90,5,18.021871986593712,2,32.54467928892777,1,0,0,0
CUST_03973,47,F,MI,26,Basic,Month-to-Month,Bank Transfer,7.8090377494844105,128,101,2,24.726032201347156,3,48.350459220904355,0,0,0,0
CUST_03974,43,M,NC,27,Basic,Month-to-Month,Bank Transfer,9.050511338186427,367,103,2,19.51097585882525,2,21.02073873950192,1,0,0,0
CUST_03975,47,M,GA,49,Basic,Two Year,Bank Transfer,6.241507961605311,150,95,3,9.30486441588995,1,35.72856400110938,0,0,0,0
CUST_03976,44,F,OH,26,Basic,Month-to-Month,Credit Card,18.384977915250648,558,108,1,11.849664268051136,3,27.668495359916403,2,0,1,0
CUST_03977,49,F,TX,19,Basic,Two Year,Bank Transfer,19.81517908944417,559,102,3,3.257813245858828,0,24.90113229599732,0,0,0,1
CUST_03978,63,M,TX,29,Basic,One Year,Bank Transfer,21.325587859484866,195,97,5,23.292123557067693,1,35.61208482488724,0,1,0,0
CUST_03979,50,F,IL,33,Basic,Month-to-Month,Credit Card,19.557375951020727,466,122,7,27.270157723461104,1,30.091318289178325,0,0,1,1
CUST_03980,26,M,OH,4,Basic,One Year,Electronic Check,23.60443906037744,181,103,5,3.7251058091082765,1,25.0012173848717,1,1,1,1
CUST_03981,62,F,MI,2,Basic,Month-to-Month,Mailed Check,12.98043574781871,377,98,4,24.438809348438934,1,45.701418128120245,1,0,1,1
CUST_03982,66,M,OH,1,Basic,One Year,Credit Card,6.792320438202914,316,88,5,9.059607387744359,2,31.130366534297004,1,0,1,0
CUST_03983,80,F,CA,11,Basic,Month-to-Month,Electronic Check,15.364481145462614,546,91,4,17.11734550280809,2,22.590751990865705,0,0,0,1
CUST_03984,25,F,GA,16,Basic,Month-to-Month,Credit Card,9.147287455616395,126,85,4,26.05473123808137,3,40.247713864534255,1,0,0,0
CUST_03985,45,F,CA,22,Basic,One Year,Bank Transfer,19.41293108484638,646,102,0,18.832730441557736,1,41.850310160548545,0,1,1,1
CUST_03986,18,M,FL,76,Basic,Month-to-Month,Bank Transfer,10.38175808286802,695,103,2,29.142262706084153,3,44.234440417421226,1,0,1,0
CUST_03987,50,M,NY,9,Basic,Month-to-Month,Bank Transfer,23.28637692199303,421,117,2,21.3368572193825,1,46.554155099222044,2,0,0,0
CUST_03988,33,M,IL,34,Basic,Month-to-Month,Bank Transfer,5.608307640400007,180,96,1,29.644702398147597,3,42.58472058868664,0,1,1,1
CUST_03989,70,F,PA,18,Basic,Month-to-Month,Electronic Check,14.852821817273139,31,88,1,39.82774060287382,1,40.480831565499116,0,1,0,0
CUST_03990,30,F,FL,5,Basic,Two Year,Bank Transfer,17.554360017747765,669,103,4,5.907473056772842,2,34.266999486569624,0,0,1,1
CUST_03991,18,M,FL,22,Basic,Month-to-Month,Bank Transfer,7.690686520372873,846,98,9,21.862051678511012,2,27.079882902152818,0,0,1,1
CUST_03992,34,M,OH,81,Basic,Month-to-Month,Bank Transfer,19.379450150459,458,104,3,32.93827531925478,2,43.64226457288839,0,0,1,0
CUST_03993,18,F,FL,3,Basic,Month-to-Month,Mailed Check,12.128140629121528,217,94,5,5.607364021442388,0,20.219915772386162,0,0,0,0
CUST_03994,53,F,NY,16,Basic,Month-to-Month,Credit Card,4.507422348396431,230,91,10,8.982290702752513,4,32.61846256244721,0,1,0,0
CUST_03995,18,F,FL,1,Basic,One Year,Credit Card,14.033310568690105,686,85,3,10.49364241541082,1,23.314511997229474,0,0,0,0
CUST_03996,42,F,OH,9,Basic,Month-to-Month,Electronic Check,6.362826333430609,483,104,2,50.30360896980696,0,31.304906923783516,1,0,1,1
CUST_03997,18,M,CA,23,Basic,One Year,Electronic Check,23.228374049044383,256,86,0,65.74735485943052,2,31.77799669871225,0,0,1,1
CUST_03998,37,M,FL,44,Basic,One Year,Mailed Check,9.281873302429634,909,97,6,10.11211883729959,2,44.945704409500166,1,0,0,0
CUST_03999,66,F,PA,31,Basic,Month-to-Month,Credit Card,11.48333503369881,659,97,8,18.984037305181108,2,40.72741372765854,1,0,1,1
CUST_04000,47,F,GA,14,Basic,One Year,Electronic Check,8.898158756371341,559,87,8,13.108669238438727,2,29.853623190319546,0,0,1,0
CUST_04001,29,F,GA,57,Basic,One Year,Electronic Check,8.993018606606618,338,110,7,38.61840539945969,5,20.313199353126162,0,0,0,1
CUST_04002,41,M,NC,8,Basic,Month-to-Month,Electronic Check,10.311362646158866,697,94,2,70.34734665868297,4,31.86828322519058,0,0,1,1
CUST_04003,42,M,IL,33,Basic,Month-to-Month,Bank Transfer,8.355405412563714,626,114,9,29.909460663098397,1,27.29379203889716,1,0,0,0
CUST_04004,49,F,NY,15,Basic,Month-to-Month,Credit Card,2.814682893853255,428,108,11,51.38537794375755,0,20.827381466708943,0,0,0,0
CUST_04005,21,F,TX,54,Basic,Month-to-Month,Bank Transfer,27.65920876437616,667,98,3,55.23543433699548,2,21.587684858714084,1,0,1,1
CUST_04006,50,F,NY,38,Basic,Month-to-Month,Bank Transfer,12.481204865125644,659,104,1,46.97910319831456,0,29.97253298182272,1,0,1,0
CUST_04007,18,F,NC,55,Basic,One Year,Bank Transfer,36.63500262211686,504,106,2,13.021262298173045,1,35.114156314009485,0,0,1,1
CUST_04008,32,F,PA,5,Basic,One Year,Electronic Check,6.670815907735662,220,120,6,30.89091562500897,1,35.95750144149653,1,1,1,0
CUST_04009,34,F,CA,26,Basic,Two Year,Bank Transfer,16.81798859038161,245,95,9,35.660575781996315,0,20.0,0,0,0,0
CUST_04010,51,M,TX,32,Basic,One Year,Credit Card,13.062741565183869,133,109,8,33.642271528905766,1,42.2834970251085,1,0,1,1
CUST_04011,42,M,OH,32,Basic,One Year,Bank Transfer,12.236946847650959,714,94,4,40.25063192941045,5,32.0790085446581,0,1,0,0
