Survived,Pclass,Age,SibSp,Parch,HasCabinInfo,FamilySize,IsAlone,logFare,FemaleClass1,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S
0,3,17.0,1,0,False,2,0,2.086193694502369,0,False,True,False,False,True
0,2,34.0,0,0,False,1,1,2.639057329615259,0,False,True,False,False,True
0,2,50.0,0,0,False,1,1,2.639057329615259,0,False,True,False,False,True
1,1,27.0,1,0,True,2,0,3.9908341858524357,0,False,True,False,False,True
0,3,20.0,0,0,False,1,1,2.2682524139135403,0,False,True,False,False,True
1,2,30.0,3,0,False,4,0,3.091042453358316,0,True,False,False,False,True
1,3,28.0,0,0,False,1,1,2.1676241075599285,0,True,False,False,True,False
0,2,25.0,1,0,False,2,0,3.295836866004329,0,False,True,False,False,True
0,3,25.0,1,0,False,2,0,2.188856327665703,0,True,False,False,False,True
1,1,29.0,0,0,True,1,1,5.35817698994543,1,True,False,False,False,True
0,3,11.0,0,0,False,1,1,2.9850504252071306,0,False,True,True,False,False
0,2,28.0,0,0,False,1,1,0.0,0,False,True,False,False,True
0,2,23.0,0,0,False,1,1,2.639057329615259,0,False,True,False,False,True
0,2,23.0,0,0,False,1,1,2.639057329615259,0,False,True,False,False,True
0,3,28.5,0,0,False,1,1,2.8390784635086144,0,False,True,False,False,True
0,3,48.0,1,3,False,5,0,3.5660053559634015,0,True,False,False,False,True
1,1,35.0,0,0,True,1,1,6.240917354759096,0,False,True,True,False,False
0,3,28.0,0,0,False,1,1,2.1855792552411137,0,False,True,False,False,True
0,3,28.0,0,0,False,1,1,2.1855792552411137,0,False,True,False,False,True
1,1,28.0,0,0,True,1,1,3.4339872044851463,0,False,True,False,False,True
0,1,36.0,1,0,True,2,0,4.380149874661021,0,False,True,False,False,True
1,1,21.0,2,2,True,5,0,5.5735788721243535,1,True,False,True,False,False
0,3,24.0,1,0,False,2,0,2.8390784635086144,0,False,True,False,False,True
1,3,31.0,0,0,False,1,1,2.188856327665703,0,False,True,False,False,True
0,1,70.0,1,1,True,3,0,4.276666119016055,0,False,True,False,False,True
0,3,16.0,1,1,False,3,0,3.056356895370426,0,False,True,False,False,True
1,2,30.0,0,0,False,1,1,2.639057329615259,0,True,False,False,False,True
0,1,19.0,1,0,True,2,0,3.9908341858524357,0,False,True,False,False,True
0,3,31.0,0,0,False,1,1,2.169053700369523,0,False,True,False,True,False
1,2,4.0,1,1,False,3,0,3.1780538303479458,0,True,False,False,False,True
1,3,6.0,0,1,True,2,0,2.600836116795061,0,False,True,False,False,True
0,3,33.0,0,0,False,1,1,2.3513752571634776,0,False,True,False,False,True
0,3,23.0,0,0,False,1,1,2.1855792552411137,0,False,True,False,False,True
1,2,48.0,1,2,False,4,0,4.189654742026425,0,True,False,False,False,True
1,2,0.67,1,1,False,3,0,2.740840023925201,0,False,True,False,False,True
0,3,28.0,0,0,False,1,1,2.174274334826008,0,False,True,False,False,True
0,2,18.0,0,0,False,1,1,2.5257286443082556,0,False,True,False,False,True
0,3,34.0,0,0,False,1,1,2.2027647577118348,0,False,True,False,False,True
1,1,33.0,0,0,True,1,1,4.471638793363569,1,True,False,False,False,True
0,3,28.0,0,0,False,1,1,2.740840023925201,0,False,True,False,False,True
0,3,41.0,0,0,False,1,1,2.094945728215801,0,False,True,False,False,True
1,3,20.0,0,0,False,1,1,2.1076888046179385,0,False,True,True,False,False
1,1,36.0,1,2,True,4,0,4.795790545596741,1,True,False,False,False,True
0,3,16.0,0,0,False,1,1,2.1719067693519296,0,False,True,False,False,True
1,1,51.0,1,0,True,2,0,4.368919865004903,1,True,False,False,False,True
0,1,28.0,0,0,False,1,1,3.703768066607687,0,False,True,True,False,False
0,3,30.5,0,0,False,1,1,2.169053700369523,0,True,False,False,True,False
0,3,28.0,1,0,False,2,0,3.224857896545748,0,False,True,False,True,False
0,3,32.0,0,0,False,1,1,2.236712348843338,0,False,True,False,False,True
0,3,24.0,0,0,False,1,1,2.3513752571634776,0,False,True,False,False,True
0,3,48.0,0,0,False,1,1,2.180891922715322,0,False,True,False,False,True
0,2,57.0,0,0,True,1,1,2.4423470353692043,0,True,False,False,False,True
0,3,28.0,0,0,False,1,1,2.1071782966514356,0,False,True,True,False,False
1,2,54.0,1,3,False,5,0,3.1780538303479458,0,True,False,False,False,True
0,3,18.0,0,0,False,1,1,2.169053700369523,0,False,True,False,False,True
0,3,28.0,0,0,True,1,1,2.169053700369523,0,False,True,False,True,False
1,3,5.0,0,0,False,1,1,2.600836116795061,0,True,False,False,False,True
0,3,28.0,0,0,False,1,1,2.1676241075599285,0,False,True,False,True,False
1,1,43.0,0,1,True,2,0,5.35817698994543,1,True,False,False,False,True
1,3,13.0,0,0,False,1,1,2.1076888046179385,0,True,False,True,False,False
1,1,17.0,1,0,True,2,0,4.060443010546419,1,True,False,False,False,True
0,1,29.0,0,0,True,1,1,3.4339872044851463,0,False,True,False,False,True
0,3,28.0,1,2,False,4,0,3.196630215920881,0,False,True,False,False,True
0,3,25.0,0,0,False,1,1,2.085672091430472,0,False,True,False,False,True
0,3,25.0,0,0,False,1,1,2.1102132003465894,0,False,True,False,False,True
1,3,18.0,0,0,False,1,1,2.139571923732859,0,True,False,False,False,True
0,3,8.0,4,1,False,6,0,3.405355391810819,0,False,True,False,True,False
1,3,1.0,1,2,False,4,0,3.0715352369694915,0,False,True,False,False,True
0,1,46.0,0,0,True,1,1,4.384523514872469,0,False,True,True,False,False
0,3,28.0,0,0,False,1,1,2.169053700369523,0,False,True,False,True,False
0,2,16.0,0,0,False,1,1,3.295836866004329,0,False,True,False,False,True
0,3,28.0,8,2,False,11,0,4.256321678298823,0,True,False,False,False,True
0,1,28.0,0,0,False,1,1,3.4561841799918147,0,False,True,True,False,False
0,3,25.0,0,0,False,1,1,2.1855792552411137,0,False,True,False,False,True
0,2,39.0,0,0,False,1,1,2.639057329615259,0,False,True,False,False,True
1,1,49.0,0,0,True,1,1,3.2932111997353943,1,True,False,False,False,True
1,3,31.0,0,0,False,1,1,2.270402752283094,0,True,False,False,False,True
0,3,30.0,0,0,False,1,1,2.1076888046179385,0,False,True,True,False,False
0,3,30.0,1,1,False,3,0,3.224857896545748,0,True,False,False,False,True
0,2,34.0,0,0,False,1,1,2.639057329615259,0,False,True,False,False,True
1,2,31.0,1,1,False,3,0,3.305053521109253,0,True,False,False,False,True
1,1,11.0,1,2,True,4,0,4.795790545596741,0,False,True,False,False,True
1,3,0.42,0,1,False,2,0,2.2530481500547457,0,False,True,True,False,False
1,3,27.0,0,0,False,1,1,2.076311648670908,0,False,True,False,False,True
0,3,31.0,0,0,False,1,1,2.1719067693519296,0,False,True,False,False,True
0,1,39.0,0,0,True,1,1,0.0,0,False,True,False,False,True
0,3,18.0,0,0,False,1,1,2.1719067693519296,0,True,False,False,False,True
0,2,39.0,0,0,False,1,1,2.639057329615259,0,False,True,False,False,True
1,1,33.0,1,0,True,2,0,3.9908341858524357,1,True,False,False,False,True
0,3,26.0,0,0,False,1,1,2.1846457951293594,0,False,True,False,False,True
0,3,39.0,0,0,False,1,1,3.224857896545748,0,False,True,False,False,True
0,2,35.0,0,0,False,1,1,2.4423470353692043,0,False,True,False,False,True
0,3,6.0,4,2,False,7,0,3.4742929367327062,0,True,False,False,False,True
0,3,30.5,0,0,False,1,1,2.2027647577118348,0,False,True,False,False,True
0,1,28.0,0,0,True,1,1,0.0,0,False,True,False,False,True
0,3,23.0,0,0,False,1,1,2.188856327665703,0,True,False,False,False,True
0,2,31.0,1,1,False,3,0,3.637696679934592,0,False,True,True,False,False
0,3,43.0,0,0,False,1,1,2.0082140323914683,0,False,True,False,False,True
0,3,10.0,3,2,False,6,0,3.3638415951183864,0,False,True,False,False,True
1,1,52.0,1,1,True,3,0,4.548599834499697,1,True,False,False,False,True
1,3,27.0,0,0,False,1,1,2.2682524139135403,0,False,True,False,False,True
0,1,38.0,0,0,False,1,1,0.0,0,False,True,False,False,True
1,3,27.0,0,1,True,2,0,2.600836116795061,0,True,False,False,False,True
0,3,2.0,4,1,False,6,0,3.705920919968788,0,False,True,False,False,True
0,3,28.0,0,0,False,1,1,2.0731719286662407,0,False,True,False,True,False
0,3,28.0,0,0,False,1,1,4.051711901657239,0,False,True,False,False,True
1,2,1.0,0,2,False,3,0,3.637696679934592,0,False,True,True,False,False
1,3,28.0,0,0,False,1,1,2.169053700369523,0,False,True,False,True,False
1,1,62.0,0,0,True,1,1,4.394449154672439,1,True,False,False,False,True
1,3,15.0,1,0,False,2,0,2.737880811060884,0,True,False,True,False,False
1,2,0.83,1,1,False,3,0,2.9831534913471307,0,False,True,False,False,True
0,3,28.0,0,0,False,1,1,2.1076888046179385,0,False,True,True,False,False
0,3,23.0,0,0,False,1,1,2.180891922715322,0,False,True,False,False,True
0,3,18.0,0,0,False,1,1,2.2300144001592104,0,False,True,False,False,True
1,1,39.0,1,1,True,3,0,4.432699549165613,1,True,False,True,False,False
0,3,21.0,0,0,False,1,1,2.2682524139135403,0,False,True,False,False,True
0,3,28.0,0,0,False,1,1,2.2027647577118348,0,False,True,False,False,True
1,3,32.0,0,0,False,1,1,4.051711901657239,0,False,True,False,False,True
1,1,28.0,0,0,True,1,1,3.4242626545931514,0,False,True,True,False,False
0,3,20.0,0,0,False,1,1,2.188856327665703,0,False,True,False,False,True
0,2,16.0,0,0,False,1,1,2.4423470353692043,0,False,True,False,False,True
1,1,30.0,0,0,False,1,1,3.4657359027997265,1,True,False,True,False,False
0,3,34.5,0,0,False,1,1,2.006534770871748,0,False,True,True,False,False
0,3,17.0,0,0,False,1,1,2.2682524139135403,0,False,True,False,False,True
0,3,42.0,0,0,False,1,1,2.145931282948669,0,False,True,False,False,True
0,3,28.0,8,2,False,11,0,4.256321678298823,0,False,True,False,False,True
0,3,35.0,0,0,False,1,1,2.1855792552411137,0,False,True,True,False,False
0,2,28.0,0,1,False,2,0,3.5263605246161616,0,False,True,False,False,True
1,1,28.0,1,0,True,2,0,4.500966778400217,1,True,False,True,False,False
0,3,4.0,4,2,False,7,0,3.4742929367327062,0,False,True,False,False,True
0,3,74.0,0,0,False,1,1,2.1719067693519296,0,False,True,False,False,True
0,3,9.0,1,1,False,3,0,2.7878344138303452,0,True,False,True,False,False
1,1,16.0,0,1,True,2,0,3.6988297849671046,1,True,False,False,False,True
0,2,44.0,1,0,False,2,0,3.295836866004329,0,True,False,False,False,True
1,3,18.0,0,1,False,2,0,2.336986519711378,0,True,False,False,False,True
1,1,45.0,1,1,False,3,0,5.11118445372147,1,True,False,False,False,True
1,1,51.0,0,0,True,1,1,3.3160025355989236,0,False,True,False,False,True
1,3,24.0,0,3,False,4,0,3.0085645861193133,0,True,False,True,False,False
0,3,28.0,0,0,False,1,1,2.1076888046179385,0,False,True,True,False,False
0,3,41.0,2,0,False,3,0,2.7152442616824506,0,False,True,False,False,True
0,2,21.0,1,0,False,2,0,2.5257286443082556,0,False,True,False,False,True
1,1,48.0,0,0,True,1,1,3.2932111997353943,1,True,False,False,False,True
0,3,28.0,8,2,False,11,0,4.256321678298823,0,True,False,False,False,True
0,2,24.0,0,0,False,1,1,2.639057329615259,0,False,True,False,False,True
1,2,42.0,0,0,False,1,1,2.639057329615259,0,True,False,False,False,True
1,2,27.0,1,0,False,2,0,2.698558631668595,0,True,False,True,False,False
0,1,31.0,0,0,True,1,1,3.941500250945973,0,False,True,False,False,True
0,3,28.0,0,0,False,1,1,2.3513752571634776,0,False,True,False,False,True
1,3,4.0,1,1,False,3,0,2.4959537387180646,0,False,True,False,False,True
0,3,26.0,0,0,False,1,1,2.1855792552411137,0,False,True,False,False,True
1,1,47.0,1,1,True,3,0,3.9806942251907276,1,True,False,False,False,True
0,1,33.0,0,0,True,1,1,1.791759469228055,0,False,True,False,False,True
0,3,47.0,0,0,False,1,1,2.302585092994046,0,False,True,False,False,True
1,2,28.0,1,0,False,2,0,3.2188758248682006,0,True,False,True,False,False
1,3,15.0,0,0,False,1,1,2.1071782966514356,0,True,False,True,False,False
0,3,20.0,0,0,False,1,1,2.3837779082709787,0,False,True,False,False,True
0,3,19.0,0,0,False,1,1,2.1855792552411137,0,False,True,False,False,True
0,3,28.0,0,0,False,1,1,2.1855792552411137,0,False,True,False,False,True
1,1,56.0,0,1,True,2,0,4.432699549165613,1,True,False,True,False,False
1,2,25.0,0,1,False,2,0,3.295836866004329,0,True,False,False,False,True
0,3,33.0,0,0,False,1,1,2.1855792552411137,0,False,True,False,False,True
0,3,22.0,0,0,False,1,1,2.4437981558973862,0,True,False,False,False,True
0,2,28.0,0,0,False,1,1,2.4423470353692043,0,False,True,False,False,True
0,3,25.0,0,0,False,1,1,2.085672091430472,0,False,True,False,False,True
0,3,39.0,0,5,False,6,0,3.405355391810819,0,True,False,False,True,False
0,2,27.0,0,0,False,1,1,2.639057329615259,0,False,True,False,False,True
1,1,19.0,0,0,True,1,1,3.4339872044851463,1,True,False,False,False,True
0,3,28.0,1,2,False,4,0,3.196630215920881,0,True,False,False,False,True
1,1,26.0,0,0,True,1,1,3.4339872044851463,0,False,True,True,False,False
0,3,32.0,0,0,False,1,1,2.169053700369523,0,False,True,False,True,False
